region_id,country_name,gdp,composition_food_organic_waste_percent,composition_glass_percent,composition_metal_percent,composition_other_percent,composition_paper_cardboard_percent,composition_plastic_percent,composition_rubber_leather_percent,composition_wood_percent,composition_yard_garden_green_waste_percent,other_information_information_system_for_solid_waste_management,other_information_national_agency_to_enforce_solid_waste_laws_and_regulations,other_information_national_law_governing_solid_waste_management_in_the_country,other_information_ppp_rules_and_regulations,other_information_summary_of_key_solid_waste_information_made_available_to_the_public,population_population_number_of_people,special_waste_agricultural_waste_tons_year,special_waste_construction_and_demolition_waste_tons_year,special_waste_e_waste_tons_year,special_waste_hazardous_waste_tons_year,special_waste_industrial_waste_tons_year,special_waste_medical_waste_tons_year,total_msw_total_msw_generated_tons_year,waste_collection_coverage_rural_percent_of_geographic_area,waste_collection_coverage_rural_percent_of_households,waste_collection_coverage_rural_percent_of_population,waste_collection_coverage_rural_percent_of_waste,waste_collection_coverage_total_percent_of_geographic_area,waste_collection_coverage_total_percent_of_households,waste_collection_coverage_total_percent_of_population,waste_collection_coverage_total_percent_of_waste,waste_collection_coverage_urban_percent_of_geographic_area,waste_collection_coverage_urban_percent_of_households,waste_collection_coverage_urban_percent_of_population,waste_collection_coverage_urban_percent_of_waste,waste_treatment_anaerobic_digestion_percent,waste_treatment_compost_percent,waste_treatment_controlled_landfill_percent,waste_treatment_incineration_percent,waste_treatment_landfill_unspecified_percent,waste_treatment_open_dump_percent,waste_treatment_other_percent,waste_treatment_recycling_percent,waste_treatment_sanitary_landfill_landfill_gas_system_percent,waste_treatment_unaccounted_for_percent,waste_treatment_waterways_marine_percent,where_where_is_this_data_measured
LCN,Aruba,35563.3125,41.734392369375,4.756172671654971,4.276837596482353,18.418010410914285,15.277361084602273,11.687394075668571,2.6713207547169815,4.77203125,11.419939176078948,,Yes,Yes,Yes,Yes,103187,90015688.23649433,57779234.47121622,242295.0434065934,6934516.75975678,315096014.47525,3399482.6000285717,88132.0167,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,11.0,44.35626678571428,89.0,38.025,
SAS,Afghanistan,2057.062256,41.734392369375,4.756172671654971,4.276837596482353,18.418010410914285,15.277361084602273,11.687394075668571,2.6713207547169815,4.77203125,11.419939176078948,,Yes,Yes,Yes,,34656032,6802511.0,57779234.47121622,20000.0,6934516.75975678,315096014.47525,9855.0,5628525.37,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,Other
SSF,Angola,8036.69043,51.8,6.7,4.4,11.5,11.9,13.5,2.6713207547169815,4.77203125,11.419939176078948,,,Yes,Yes,,25096150,90015688.23649433,57779234.47121622,92000.0,6934516.75975678,315096014.47525,5495.95,4213643.585,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,23.1,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,
ECS,Albania,13724.05859,51.4,4.5,4.8,15.21,9.9,9.6,2.6713207547169815,4.6,11.419939176078948,No,Yes,Yes,Yes,No,2854191,90015688.23649433,203009.0,20000.0,5714.82,270269.0,114.3,1087446.75,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,60.0,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,Some disposal sites
ECS,Andorra,43711.80078,31.2,8.2,2.6,11.6,35.1,11.3,2.6713207547169815,4.77203125,11.419939176078948,,Yes,Yes,Yes,,82431,90015688.23649433,57779234.47121622,242295.0434065934,1788.0,315096014.47525,3399482.6000285717,43000.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,100.0,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,52.1,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,47.9,38.025,
MEA,United Arab Emirates,67119.13281,39.0,4.0,3.0,10.0,25.0,19.0,2.6713207547169815,4.77203125,11.419939176078948,Yes,Yes,,Yes,,9770529,493106.0,2876313.0,134000.0,57525.0,3306644.0,4573.0,5617682.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,9.0,42.213099385581394,28.434393906458336,9.0,62.0,13.236199999999998,20.0,44.35626678571428,32.822129772340425,38.025,
LCN,Argentina,23550.09961,38.74,3.16,1.84,15.36,13.96,14.61,1.26,1.09,9.95,Yes,,Yes,Yes,,42981516,90015688.23649433,57779234.47121622,291700.0,310044.0,315096014.47525,3399482.6000285717,17910550.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,89.91,85.02063013700001,100.0,79.05111111111111,94.82,69.46555555555557,0.2,8.138041567499998,8.9,28.434393906458336,47.84269841269842,22.6,13.236199999999998,6.0,62.5,32.822129772340425,38.025,Other
ECS,Armenia,11019.83887,57.0,3.2,3.4,17.4,6.7,11.4,0.3,0.6,11.419939176078948,No,No,Yes,No,,2906220,1570.0,7820.0,14000.0,62270.0,47310540.0,3399482.6000285717,492800.0,100.0,38.385555555555555,10.0,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,90.0,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,100.0,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,Other
EAS,American Samoa,11113.44238,19.7,3.4,7.9,25.6,26.4,12.8,4.2,4.77203125,11.419939176078948,,Yes,,,,55599,90015688.23649433,57779234.47121622,242295.0434065934,6934516.75975678,315096014.47525,3399482.6000285717,18989.49,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,100.0,85.02063013700001,100.0,79.05111111111111,100.0,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,
LCN,Antigua and Barbuda,17965.50195,46.0,7.0,7.0,12.0,15.0,13.0,2.6713207547169815,4.77203125,11.419939176078948,No,Yes,Yes,No,No,96777,90015688.23649433,57779234.47121622,1100.0,6934516.75975678,315096014.47525,3399482.6000285717,30585.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,98.61,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,0.08,98.68,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,1.14,0.1,Disposal Site
EAS,Australia,47784.17969,48.44,3.81,19.38,3.46,17.3,7.61,2.6713207547169815,4.77203125,11.419939176078948,Yes,Yes,Yes,Yes,Yes,23789338,90015688.23649433,20000000.0,574000.0,7000000.0,31000000.0,3399482.6000285717,13345000.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,9.77,48.87,54.79139928529412,13.236199999999998,42.1,44.35626678571428,32.822129772340425,38.025,
ECS,Austria,56029.61328,31.4,7.0,4.4,18.5,19.7,11.1,2.6713207547169815,7.9,11.419939176078948,,Yes,Yes,No,,8877067,1887723.0,42423893.0,166174.0,1272288.0,315096014.47525,696748.0,5219715.5,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,97.77,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,31.24,42.213099385581394,37.9,2.98,54.79139928529412,13.236199999999998,25.66,44.35626678571428,2.22,38.025,
ECS,Azerbaijan,14853.91016,45.19,5.28,3.49,13.73,10.93,7.87,3.09,4.77203125,10.42,,Yes,Yes,No,,9649341,90015688.23649433,57779234.47121622,63000.0,296979.4,315096014.47525,3399482.6000285717,2930349.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,56.0,85.02063013700001,100.0,79.05111111111111,90.0,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,100.0,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,Various
SSF,Burundi,839.7785034,81.0,2.9,2.1,3.2,7.3,3.5,2.6713207547169815,4.77203125,11.419939176078948,,,,,,6741569,90015688.23649433,57779234.47121622,5000.0,6934516.75975678,315096014.47525,3399482.6000285717,1872016.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,
ECS,Belgium,51914.91406,14.18,3.1,1.91,40.14,18.38,13.94,2.6713207547169815,2.37,5.84,,Yes,Yes,No,,11484055,5635143.0,35824399.0,603575.0,2946195.0,315096014.47525,2397368.0,4765883.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,97.74,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,19.137,42.213099385581394,43.39,0.91,54.79139928529412,13.236199999999998,34.303,44.35626678571428,2.26,38.025,
SSF,Benin,2227.352295,52.1,1.6,1.6,34.3,3.1,7.3,2.6713207547169815,4.77203125,11.419939176078948,,,Yes,Yes,,5521763,90015688.23649433,57779234.47121622,8200.0,6934516.75975678,315096014.47525,1698.0,685936.01,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,25.0,44.35626678571428,75.0,38.025,
SSF,Burkina Faso,1925.331177,21.0,1.0,1.0,61.0,7.0,9.0,2.6713207547169815,4.77203125,11.419939176078948,No,No,Yes,Yes,,18110624,90015688.23649433,57779234.47121622,11000.0,7871.0,315096014.47525,3399482.6000285717,2575251.11,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,9.6,34.52,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,17.0,59.0,13.236199999999998,12.0,44.35626678571428,12.0,38.025,
SAS,Bangladesh,3195.737061,80.58,0.44,0.5,8.59,3.04,4.67,1.08,4.77203125,1.1,No,Yes,Yes,Yes,,155727056,65000000.0,57779234.47121622,142000.0,114358.0,26884.0,12271.0,14778497.33,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,52.0,100.0,79.05111111111111,60.39,69.46555555555557,0.2,5.25,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,94.75,38.025,Source
ECS,Bulgaria,22279.36133,24.35,5.83,1.98,17.93,14.18,12.15,1.96,2.48,19.18,Yes,Yes,Yes,Yes,Yes,7025037,983646.0,172369117.0,53785.0,12206169.0,315096014.47525,518228.0,2859190.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,98.3,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,10.32,42.213099385581394,2.75,66.22,54.79139928529412,13.236199999999998,19.03,44.35626678571428,1.68,38.025,Other
MEA,Bahrain,47937.77734,59.1,3.4,2.1,15.2,12.8,7.4,2.6713207547169815,4.77203125,11.419939176078948,No,Yes,Yes,,,1425171,90015688.23649433,570099.67,20000.0,31000.0,140000.0,911000.0,951942.9695,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,92.0,54.79139928529412,13.236199999999998,8.0,44.35626678571428,32.822129772340425,38.025,Disposal Site
LCN,"Bahamas, The",35400.08203,46.0,7.0,7.0,12.0,15.0,13.0,2.6713207547169815,4.77203125,11.419939176078948,No,Yes,No,No,No,386838,90015688.23649433,57779234.47121622,4900.0,6934516.75975678,315096014.47525,3399482.6000285717,264000.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,
ECS,Bosnia and Herzegovina,12671.00781,41.734392369375,4.756172671654971,4.276837596482353,92.7,4.9,11.687394075668571,2.6713207547169815,4.77203125,2.4,No,No,No,Yes,Yes,3535961,90015688.23649433,252310.0,1409.0,8408.0,4048650.0,8150.0,1248718.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,73.99,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,8.55,28.434393906458336,47.84269841269842,41.75,0.025,0.00097,24.12,25.55403,38.025,Other
ECS,Belarus,18307.51953,30.0,8.0,2.0,35.0,5.0,12.0,6.0,2.0,11.419939176078948,Yes,Yes,Yes,Yes,Yes,9489616,90015688.23649433,57779234.47121622,72000.0,1336926.0,315096014.47525,3399482.6000285717,4280000.0,100.0,38.385555555555555,69.2,31.75,100.0,60.02583333333333,93.2,85.02063013700001,100.0,79.05111111111111,100.0,69.46555555555557,0.2,8.138041567499998,76.9,28.434393906458336,47.84269841269842,7.1,13.236199999999998,16.0,44.35626678571428,32.822129772340425,38.025,At the disposal sites and at the waste generation source
LCN,Belize,7259.024414,47.0,8.0,5.0,5.0,16.0,19.0,2.6713207547169815,4.77203125,11.419939176078948,Yes,Yes,Yes,,,359288,90015688.23649433,57779234.47121622,2300.0,6934516.75975678,315096014.47525,188.0,101378.8303,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,85.2,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,66.0,13.236199999999998,17.371565905725806,34.0,32.822129772340425,38.025,
NAC,Bermuda,80982.36719,17.0,9.0,6.0,26.0,29.0,13.0,2.6713207547169815,4.77203125,11.419939176078948,Yes,Yes,Yes,No,,64798,90015688.23649433,57779234.47121622,242295.0434065934,525.0,315096014.47525,3399482.6000285717,82000.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,100.0,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,18.3,12.2,67.6,47.84269841269842,54.79139928529412,13.236199999999998,2.0,44.35626678571428,32.822129772340425,38.025,
LCN,Bolivia,7984.413574,55.1969112,2.903474903,2.501930502,22.7027027,6.501930502,10.19305019,2.6713207547169815,4.77203125,11.419939176078948,Yes,Yes,Yes,No,Yes,10724705,90015688.23649433,57779234.47121622,35392.0,545183.0,315096014.47525,4683.0,2219052.0,100.0,38.385555555555555,5.9,31.75,100.0,60.02583333333333,57.6,85.02063013700001,100.0,79.05111111111111,85.4,69.46555555555557,0.2,0.4,0.04,28.434393906458336,47.84269841269842,55.52,13.236199999999998,12.11,31.93,32.822129772340425,38.025,Source
LCN,Brazil,14596.24609,51.4,2.4,2.9,16.7,13.1,13.5,2.6713207547169815,4.77203125,11.419939176078948,Yes,Yes,Yes,Yes,,208494896,90015688.23649433,45158165.0,1411900.0,6934516.75975678,315096014.47525,260063.0,79069584.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,91.3,90.81,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,0.2,21.88521,28.434393906458336,47.84269841269842,15.61932,13.236199999999998,1.4,53.30547,7.59,38.025,
LCN,Barbados,15444.74609,18.3,3.7,4.9,5.7,19.7,17.1,12.1,4.77203125,18.6,No,Yes,No,No,No,280601,90015688.23649433,184957.0,3800.0,9410.337,315096014.47525,3399482.6000285717,174815.4444,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,90.0,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,90.0,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,9.0,44.35626678571428,1.0,38.025,Disposal Site
EAS,Brunei Darussalam,60865.98828,36.0,3.0,4.0,15.0,18.0,16.0,1.0,1.0,6.0,,Yes,Yes,Yes,Yes,423196,90015688.23649433,57779234.47121622,7700.0,6934516.75975678,315096014.47525,195.0,216253.156,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,2.0,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,70.0,28.0,38.025,
SAS,Bhutan,6743.016113,58.0,4.0,1.0,7.0,17.0,13.0,2.6713207547169815,4.77203125,11.419939176078948,No,Yes,Yes,Yes,Yes,686958,90015688.23649433,57779234.47121622,1457.5,6934516.75975678,1476.37,358.0,111314.05,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,95.0,0.2,1.39,98.0,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,0.86,44.35626678571428,32.822129772340425,38.025,Source
SSF,Botswana,14126.38965,8.1,4.756172671654971,0.1,91.9,15.277361084602273,11.687394075668571,2.6713207547169815,4.77203125,11.419939176078948,,,,,,2014866,90015688.23649433,57779234.47121622,16000.0,6934516.75975678,315096014.47525,2500.0,210854.4426,100.0,7.0,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,60.0,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,1.0,44.35626678571428,99.0,38.025,
SSF,Central African Republic,822.6104736,41.734392369375,4.756172671654971,4.276837596482353,18.418010410914285,15.277361084602273,11.687394075668571,2.6713207547169815,4.77203125,11.419939176078948,,,Yes,No,,4515392,90015688.23649433,57779234.47121622,2700.0,6934516.75975678,315096014.47525,3399482.6000285717,1105983.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,
NAC,Canada,47672.07813,24.0,6.0,13.0,8.0,47.0,3.0,2.6713207547169815,4.77203125,11.419939176078948,Yes,Yes,Yes,Yes,Yes,35544564,181000000.0,653255.0,724000.0,6934516.75975678,1118000000.0,3399482.6000285717,25103034.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,99.0,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,4.08,42.213099385581394,3.0,72.33,54.79139928529412,13.236199999999998,20.59,44.35626678571428,32.822129772340425,38.025,
ECS,Switzerland,68394.28906,29.0,4.0,3.0,29.0,20.0,15.0,2.6713207547169815,4.77203125,11.419939176078948,,Yes,Yes,,Yes,8574832,90015688.23649433,6390000.0,184000.0,1200000.0,1470000.0,3399482.6000285717,6079556.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,99.0,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,21.0,42.213099385581394,47.0,47.84269841269842,54.79139928529412,13.236199999999998,32.0,44.35626678571428,32.822129772340425,38.025,
ECS,Channel Islands,46672.59375,41.734392369375,4.756172671654971,4.276837596482353,18.418010410914285,15.277361084602273,11.687394075668571,2.6713207547169815,4.77203125,11.419939176078948,,Yes,Yes,,,164541,90015688.23649433,57779234.47121622,242295.0434065934,6934516.75975678,315096014.47525,3399482.6000285717,178933.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,15.90982659,39.21806358,16.44190751,47.84269841269842,54.79139928529412,13.236199999999998,28.43020231,44.35626678571428,32.822129772340425,38.025,
LCN,Chile,20361.71484,53.3,6.6,2.3,16.0,12.4,9.4,2.6713207547169815,4.77203125,11.419939176078948,Yes,No,Yes,Yes,,16829442,90015688.23649433,57779234.47121622,176000.0,249755.0,315096014.47525,3399482.6000285717,6517000.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,95.0,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,0.44,85.25,0.14,47.84269841269842,8.43,0.04,0.37,44.35626678571428,5.33,38.025,Other
EAS,China,16092.30078,61.2,2.1,1.1,13.1,9.6,9.8,1.3,1.8,11.419939176078948,,Yes,Yes,Yes,,1400050048,4000000000.0,1500000000.0,7211000.0,34652400.0,3270790000.0,3399482.6000285717,395081376.0,100.0,38.385555555555555,20.0,31.75,100.0,60.02583333333333,94.0,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,3.0,42.213099385581394,29.84,60.16,8.21,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,At Generator level
SSF,Côte d’Ivoire,3660.902832,41.734392369375,4.756172671654971,4.276837596482353,18.418010410914285,15.277361084602273,11.687394075668571,2.6713207547169815,4.77203125,11.419939176078948,,Yes,Yes,Yes,,20401332,90015688.23649433,57779234.47121622,22000.0,6934516.75975678,315096014.47525,3399482.6000285717,4440814.27,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,3.0,44.35626678571428,97.0,38.025,
SSF,Cameroon,3262.763672,83.4,0.1,0.7,10.4,2.1,3.3,2.6713207547169815,4.77203125,11.419939176078948,,,Yes,Yes,,21655716,90015688.23649433,57779234.47121622,19000.0,8716.6,315096014.47525,3399482.6000285717,3270616.59,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,61.6,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,80.3,13.236199999999998,0.4,19.3,32.822129772340425,38.025,
SSF,"Congo, Dem. Rep.",1055.572998,41.734392369375,4.756172671654971,4.276837596482353,18.418010410914285,15.277361084602273,11.687394075668571,2.6713207547169815,4.77203125,11.419939176078948,,,Yes,No,,78736152,90015688.23649433,57779234.47121622,242295.0434065934,6934516.75975678,315096014.47525,3399482.6000285717,14385226.02,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,4.9,44.35626678571428,95.1,38.025,
SSF,"Congo, Rep.",4899.57959,41.734392369375,4.756172671654971,4.276837596482353,18.418010410914285,15.277361084602273,11.687394075668571,2.6713207547169815,4.77203125,11.419939176078948,No,No,Yes,No,,2648507,90015688.23649433,57779234.47121622,242295.0434065934,6934516.75975678,315096014.47525,3399482.6000285717,451200.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,26.2,44.35626678571428,73.8,38.025,
LCN,Colombia,12523.00684,59.58,2.35,1.1,15.74,8.4,12.83,2.6713207547169815,4.77203125,11.419939176078948,Yes,,No,Yes,,46406648,90015688.23649433,57779234.47121622,252200.0,270146.3,315096014.47525,27704.0,12150120.0,100.0,24.1,50.99739130434783,31.75,100.0,60.02583333333333,80.6,85.02063013700001,100.0,97.4,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,4.0,13.236199999999998,17.2,89.0,32.822129772340425,38.025,
SSF,Comoros,2959.540039,50.0,2.0,4.0,22.0,7.0,5.0,2.6713207547169815,4.77203125,10.0,,,Yes,,,777424,90015688.23649433,57779234.47121622,600.0,6934516.75975678,315096014.47525,3399482.6000285717,91013.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,
SSF,Cabo Verde,6353.783203,41.734392369375,4.756172671654971,4.276837596482353,18.418010410914285,15.277361084602273,11.687394075668571,2.6713207547169815,4.77203125,11.419939176078948,Yes,Yes,Yes,,,513979,90015688.23649433,57779234.47121622,2400.0,3548.92,315096014.47525,76.0,132555.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,70.6,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,
LCN,Costa Rica,18168.71484,58.0,1.0,2.0,7.0,21.0,11.0,2.6713207547169815,4.77203125,11.419939176078948,,,Yes,No,,4757575,90015688.23649433,800000.0,35800.0,6934516.75975678,315096014.47525,3399482.6000285717,1460000.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,90.4,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,23.5,28.434393906458336,47.84269841269842,9.1,13.236199999999998,1.26,67.5,32.822129772340425,38.025,
LCN,Cuba,12984.71094,68.9,4.6,1.6,3.0,12.3,9.6,2.6713207547169815,4.77203125,11.419939176078948,No,No,No,Yes,Yes,11303687,90015688.23649433,57779234.47121622,242295.0434065934,565216.0,315096014.47525,3399482.6000285717,2692691.98,100.0,38.385555555555555,0.04,31.75,100.0,60.02583333333333,76.9,85.02063013700001,100.0,79.05111111111111,100.0,69.46555555555557,0.2,8.138041567499998,30.68,28.434393906458336,47.84269841269842,42.23,13.236199999999998,9.49,44.35626678571428,17.6,38.025,Other
LCN,Curacao,27503.78906,41.734392369375,4.756172671654971,4.276837596482353,18.418010410914285,15.277361084602273,11.687394075668571,2.6713207547169815,4.77203125,11.419939176078948,,Yes,Yes,,,153822,90015688.23649433,57779234.47121622,242295.0434065934,6934516.75975678,315096014.47525,3399482.6000285717,24703.8132,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,2.0,44.35626678571428,98.0,38.025,
